Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
0.9759 7.8996
0.975 8.0564
0.9745 8.19738
0.9739 8.34671
0.9739 8.37451
0.9744 8.22128
0.9752 8.08189
0.9758 7.97707
0.9755 7.97066
0.9758 8.01566
0.9753 7.99983
0.975 7.98891
0.9752 7.95823
0.9747 7.96885
0.9752 8.01219
0.9752 8.15662
0.9748 8.34234
0.9748 8.54778
0.9742 8.77355
0.9739 8.90946
0.9736 8.90577
0.9738 8.91905
0.9737 8.82427
0.9742 8.72472
0.9742 8.56417
0.9743 8.41289
0.9745 8.38786
0.9739 8.42998
0.9743 8.40021
0.9747 8.35307
0.9754 8.33643
0.9749 8.37415
0.9739 8.47578
0.9734 8.63702
0.9725 8.86578
0.9712 9.09887
0.9706 9.35476
0.9709 9.3592
0.9712 9.27558
0.9731 8.79587
0.9748 8.43693
0.9754 8.31309
0.976 8.38331
0.9753 8.54759
0.9735 8.66181
0.9733 8.67814
0.9736 8.66601
0.9731 8.62347
0.9742 8.42591
0.9749 8.32013
0.975 8.25213
0.9753 8.23615
0.9744 8.14728
0.975 8.11036
0.9747 8.13482
0.9749 8.15117
0.9748 8.24383
0.973 8.48568
0.9724 8.83238
0.971 9.11464
0.9701 9.26677
0.9719 9.23576
0.9722 9.02186
0.9732 8.68796
0.9738 8.37055
0.9751 8.16043
0.9756 8.05846
0.9753 8.08856
0.9751 8.05224
0.9755 7.9529
0.9763 7.93023
0.9761 7.93943
0.9756 7.89172
0.975 7.96336
0.9744 8.09413
0.9746 8.03741
0.9739 8.057
0.9739 8.02442
0.9742 8.05272
0.9741 8.10401
0.9745 8.17769
0.9745 8.24486
0.9747 8.22313
0.9747 7.99961
0.9752 7.83666
0.9751 7.77556
0.9745 7.81024
0.9747 7.94564
0.9742 8.01295
0.9744 7.99911
0.9746 8.01124
0.9748 8.06742
0.9753 8.13595
0.9758 8.08031
0.9759 8.06777
0.9757 8.13988
0.9753 8.19879
0.9751 8.20841
0.9754 8.21039
0.9752 8.23083
0.9755 8.24861
0.9757 8.10284
0.9759 8.07865
0.9767 8.12826
0.9763 8.26929
0.9754 8.48061
0.9745 8.71481
0.9738 8.89129
0.9731 8.99135
0.9724 9.09445
0.9722 9.17294
0.9719 9.1986
0.9726 9.1285
0.9732 8.90833
0.9741 8.61919
0.9761 8.25154
0.9766 7.98647
0.9768 7.82733
0.9772 7.77231
0.9768 7.76759
0.9767 7.83561
0.9771 7.72301
0.9772 7.63712
0.9784 7.45572
0.9784 7.33771
0.978 7.26442
0.9782 7.239
0.979 7.17357
0.9788 7.23093
0.9783 7.36905
0.9782 7.56702
0.9776 7.76665
0.9766 7.97698
0.9762 8.08543
0.9765 7.91929
0.9769 7.82188
0.9766 7.72741
0.9764 7.63682
0.9761 7.51009
0.9758 7.46789
0.9762 7.53304
0.976 7.60691
0.9767 7.6916
0.976 7.88942
0.9739 8.24701
0.9729 8.69577
0.9718 9.09335
0.9708 9.25546
0.9719 9.23129
0.9721 9.27547
0.9726 9.0387
0.9731 8.71231
0.9748 8.48765
0.9745 8.47153
0.9746 8.36893
0.975 8.31605
0.9746 8.25189
0.9747 8.25519
0.9742 8.18643
0.9739 8.11473
0.9746 8.09973
0.9746 8.0369
0.9751 7.93266
0.9753 7.78498
0.9751 7.73671
0.9752 7.65236
0.9751 7.59798
0.9755 7.60459
0.9766 7.60038
0.9768 7.65039
0.9759 7.78532
0.9755 7.96044
0.9744 8.20696
0.9738 8.40663
0.9738 8.431
0.974 8.37918
0.9744 8.33552
0.974 8.29956
0.9742 8.34552
0.9752 8.0307
0.9767 7.86661
0.9768 7.76609
0.9774 7.71789
0.9773 7.71669
0.9767 7.66354
0.9762 7.69951
0.9754 7.83144
0.975 7.9532
0.9749 8.16086
0.9745 8.45661
0.9741 8.52972
0.9748 8.44415
0.975 8.32984
0.9759 8.16178
0.976 8.05963
0.9755 8.03808
0.9746 8.02227
0.9739 8.11207
0.974 8.1214
0.9749 8.1265
0.9748 8.14685
0.9748 8.22762
0.9744 8.3149
0.974 8.48443
0.9731 8.57494
0.9731 8.60945
0.9734 8.68697
0.9729 8.79657
0.9725 8.90174
0.9739 8.50735
0.9744 8.28635
0.974 8.29308
0.974 8.44491
0.9732 8.74423
0.9718 9.06607
0.9701 9.47582
0.9691 9.91661
0.9683 10.3618
0.9688 10.1033
0.9689 9.88739
0.97 9.51848
0.9719 8.88467
0.9735 8.44303
0.975 8.19387
0.9753 8.05472
0.9756 7.99396
0.9753 7.96762
0.9749 8.02188
0.9745 8.14622
0.9741 8.26813
0.9739 8.37939
0.9743 8.33034
0.9747 8.26087
0.975 8.14938
0.9756 7.99474
0.9766 7.92162
0.9768 7.9321
0.9766 7.99398
0.9757 8.07658
0.9752 8.17575
0.9752 8.29846
0.9745 8.36133
0.9742 8.5632
0.9735 8.7066
0.9725 8.9242
0.9727 8.9527
0.9712 9.13937
0.97 9.26515
0.969 9.46272
0.9681 9.72188
0.9681 9.9478
0.9684 9.91411
0.9694 9.84512
0.9703 9.77259
0.9711 9.5682
0.971 9.27995
0.9727 8.81563
0.9735 8.59871
0.9739 8.6066
0.9731 8.78641
0.973 8.88726
0.9731 8.9095
0.9735 8.85993
0.9738 8.66413
0.9745 8.37064
0.9756 8.10271
0.9764 7.92883
0.9758 7.83118
0.9755 7.76822
0.9763 7.75976
0.9769 7.78535
0.9758 7.90015
0.9753 8.10485
0.9746 8.29208
0.9741 8.4784
0.9741 8.41052
0.975 8.29964
0.9744 8.21636
0.9739 8.08144
0.9734 8.14545
0.9729 8.22515
0.9723 8.31473
0.9727 8.31825
0.9731 8.18113
0.9742 7.96204
0.9751 7.77927
0.9761 7.6451
0.9763 7.48626
0.9769 7.40104
0.9768 7.32641
0.9771 7.2961
0.9772 7.26276
0.9773 7.2168
0.9769 7.25029
0.9773 7.34429
0.9774 7.49257
0.9772 7.58626
0.977 7.67622
0.9769 7.85113
0.9762 7.90698
0.9763 7.93739
0.9762 7.91176
0.9763 7.87295
0.9769 7.70512
0.9776 7.3544
0.9781 7.12994
0.979 6.85136
0.9794 6.7277
0.9795 6.66781
0.9796 6.69259
0.9798 6.75421
0.9792 6.88257
0.9786 7.04435
0.978 7.14489
0.9778 7.14289
0.9778 7.05752
0.9786 6.93814
0.9788 6.9526
0.9785 7.04759
0.9779 7.2333
0.9775 7.35688
0.9769 7.50954
0.9768 7.60742
0.976 7.77697
0.9751 7.99053
0.9748 8.2574
0.9741 8.49984
0.9736 8.59778
0.9746 8.50609
0.9748 8.2818
0.976 7.80311
0.9766 7.41694
0.9767 7.27235
0.9775 7.22593
0.9775 7.25356
0.978 7.37728
0.9773 7.59032
0.9772 7.69982
0.9766 7.87107
0.9766 7.97946
0.9759 8.07378
0.9761 8.08816
0.9769 7.98891
0.9768 7.87604
0.9767 7.84719
0.9765 7.78259
0.9769 7.72624
0.9784 7.49808
0.9787 7.38256
0.9771 7.4669
0.9771 7.70883
0.9759 8.11675
0.9743 8.52926
0.9739 8.80179
0.973 8.97418
0.9738 8.81286
0.9745 8.42229
0.9759 7.97981
0.976 7.89174
0.9764 7.97312
0.9773 7.87801
0.9765 7.95847
0.9764 8.12042
0.9757 8.30673
0.9754 8.2552
0.9749 8.22962
0.9741 8.25968
0.9746 8.29219
0.9746 8.28156
0.9746 8.26398
0.9756 8.15077
0.9758 8.09243
0.9763 8.05119
0.9767 7.99867
0.9769 7.99895
0.9767 8.10135
0.9758 8.28807
0.9743 8.58159
0.9738 8.55591
0.9737 8.64276
0.9739 8.54836
0.9755 8.20601
0.9755 7.98008
0.976 7.94298
0.9756 8.09778
0.9749 8.4228
0.9744 8.75136
0.9726 9.15428
0.9722 9.38579
0.9731 9.18919
0.9732 9.11016
0.9738 8.71087
0.974 8.39384
0.9749 8.12747
0.9754 7.8875
0.9752 7.7603
0.9755 7.60432
0.9758 7.55564
0.9764 7.60446
0.9752 7.62742
0.9752 7.70901
0.975 7.88074
0.975 7.98974
0.9748 8.09854
0.9749 8.25035
0.9741 8.43994
0.9738 8.42991
0.9745 8.35033
0.9741 8.48777
0.9741 8.53043
0.974 8.48336
0.9743 8.53271
0.9748 8.22876
0.9759 7.94401
0.9763 7.69349
0.9775 7.41994
0.9782 7.21349
0.9788 7.05503
0.9791 6.99846
0.9789 6.9709
0.979 7.03837
0.9792 7.0734
0.9783 7.12479
0.9787 7.15064
0.9788 7.14009
0.979 7.14913
0.979 7.16773
0.9792 7.20813
0.979 7.2703
0.9788 7.33314
0.9791 7.28477
0.9797 7.13895
0.98 6.99101
0.9803 6.91217
0.9802 6.87873
0.9801 6.86998
0.9801 6.92526
0.9803 7.00953
0.9802 7.09745
0.9797 7.20781
0.9797 7.26448
0.9796 7.30402
0.9793 7.33682
0.9792 7.34986
0.9789 7.3304
0.9782 7.29364
0.9776 7.25054
0.9776 7.21558
0.9774 7.20886
0.9781 7.17866
0.978 7.15554
0.9775 7.15839
0.9779 7.15706
0.9773 7.17976
0.9777 7.20491
0.9779 7.23515
0.9777 7.2372
0.9776 7.1958
0.9778 7.17371
0.9775 7.14689
0.9775 7.15568
0.9777 7.09567
0.9783 7.07339
0.9788 7.05447
0.979 6.97417
0.9791 6.93388
0.9791 6.92834
0.9794 6.92362
0.9794 6.93023
0.9797 6.88908
0.9801 6.90276
0.9792 7.02539
0.9798 7.16919
0.9797 7.33297
0.9784 7.5344
0.9772 7.75893
0.9769 7.93592
0.9764 7.96265
0.9769 7.93433
0.977 7.86202
0.9774 7.71507
0.9777 7.63428
0.9773 7.55829
0.9778 7.40758
0.978 7.30463
0.9784 7.25684
0.9786 7.23663
0.9783 7.23032
0.9783 7.24881
0.9784 7.24785
0.9787 7.05157
0.979 6.92435
0.9794 6.89815
0.9792 6.91155
0.9788 6.97169
0.9783 7.09212
0.9781 7.25318
0.9775 7.44081
0.9771 7.59729
0.9761 7.75069
0.9758 7.72724
0.9774 7.55948
0.9773 7.45811
0.9773 7.43862
0.9773 7.4462
0.9777 7.48737
0.9772 7.55422
0.9764 7.61795
0.9766 7.59558
0.977 7.62897
0.977 7.67737
0.9766 7.7735
0.9762 7.85904
0.9765 7.80416
0.9767 7.76736
0.9767 7.59774
0.9775 7.44679
0.9781 7.33615
0.978 7.26495
0.9778 7.24609
0.9772 7.22201
0.9771 7.22265
0.9775 7.21938
0.977 7.2345
0.9773 7.27155
0.9772 7.30652
0.9768 7.35209
0.9771 7.35719
0.9775 7.33587
0.9773 7.31239
0.9778 7.26035
0.9781 7.13321
0.9786 7.06143
0.9781 7.14308
0.9781 7.32132
0.9777 7.62903
0.9768 7.91012
0.9763 8.24729
0.9755 8.48185
0.975 8.53221
0.9748 8.55914
0.9747 8.49642
0.9746 8.44539
0.9747 8.32424
0.9743 8.19885
0.9742 8.12929
0.9744 8.09672
0.9735 8.21293
0.973 8.33384
0.9738 8.28603
0.9742 8.22059
0.9757 8.01266
0.976 7.84998
0.9764 7.79331
0.9767 7.77813
0.977 7.79475
0.9772 7.82696
0.977 7.83167
0.9769 7.83166
0.9766 7.85447
0.9765 7.90027
0.9764 7.90957
0.9764 7.94811
0.9759 8.02864
0.9756 8.16021
0.9748 8.32592
0.9744 8.49044
0.9741 8.42211
0.9748 8.14364
0.9757 7.89095
0.976 7.75234
0.9763 7.68804
0.9761 7.62959
0.9762 7.5658
0.9765 7.54431
0.9764 7.51938
0.9764 7.52648
0.9763 7.53279
0.9766 7.52788
0.9766 7.45911
0.9771 7.3856
0.9772 7.35537
0.9772 7.38499
0.9772 7.41611
0.9772 7.42411
0.9775 7.47107
0.977 7.51167
0.9765 7.56165
0.9763 7.5765
0.9762 7.61645
0.976 7.60067
0.9768 7.58704
0.977 7.54743
0.9772 7.52753
0.9778 7.44969
0.9777 7.4233
0.9773 7.37052
0.9779 7.36949
0.9771 7.47975
0.9766 7.57691
0.9768 7.66207
0.9768 7.63975
0.9776 7.62131
0.9778 7.47071
0.9783 7.22027
0.9786 7.06758
0.9793 7.01772
0.9797 6.97109
0.9794 6.98521
0.9798 7.02677
0.9802 7.11199
0.9793 7.18666
0.9788 7.26909
0.9786 7.38243
0.9785 7.48522
0.9782 7.56097
0.9773 7.66922
0.9769 7.66588
0.9767 7.67199
0.9767 7.66478
0.978 7.53529
0.9784 7.42889
0.9788 7.26881
0.9785 7.21674
0.9794 7.03206
0.9792 6.92809
0.9793 6.84498
0.9794 6.81555
0.9797 6.83782
0.9796 6.93547
0.9795 7.06523
0.9793 7.14946
0.9788 7.17407
0.9786 7.20189
0.9785 7.28468
0.9782 7.27772
0.9782 7.21962
0.9784 7.23067
0.9778 7.28162
0.9775 7.35044
0.9779 7.36383
0.9773 7.39528
0.9775 7.4076
0.9775 7.40211
0.9767 7.49488
0.9766 7.65132
0.9759 7.76538
0.9755 7.88153
0.9755 7.94612
0.9764 7.8133
0.9766 7.6904
0.9766 7.64777
0.977 7.63309
0.9772 7.63429
0.9771 7.65143
0.977 7.66424
0.9766 7.69184
0.977 7.64585
0.9773 7.63319
0.9771 7.58908
0.9772 7.62516
0.9774 7.71163
0.9769 7.81376
0.9771 7.88042
0.9767 7.92528
0.9763 8.03249
0.9765 8.03322
0.9769 7.99521
0.9776 7.78586
0.9777 7.66335
0.978 7.55096
0.978 7.52161
0.978 7.51812
0.978 7.53991
0.9778 7.47961
0.978 7.44845
0.9777 7.4236
0.9774 7.44773
0.9771 7.47346
0.9771 7.52755
0.9765 7.58991
0.9765 7.63048
0.9772 7.61701
0.978 7.51678
0.9777 7.45261
0.9784 7.4114
0.9782 7.36821
0.9782 7.39067
0.978 7.46436
0.9777 7.54678
0.9779 7.57243
0.9776 7.51903
0.977 7.48036
0.9775 7.45866
0.9775 7.46933
0.9779 7.49602
0.9776 7.49794
0.978 7.48105
0.9782 7.36034
0.9779 7.25308
0.9775 7.2356
0.9777 7.30172
0.9771 7.44569
0.9779 7.51124
0.9777 7.60051
0.9776 7.62801
0.9783 7.61722
0.9782 7.64197
0.9786 7.61594
0.9782 7.65009
0.978 7.7368
0.978 7.7323
0.9778 7.70528
0.9783 7.70719
0.9778 7.74114
0.9781 7.7225
0.9785 7.69794
0.9783 7.66192
0.9784 7.58637
0.9785 7.49752
0.9786 7.45737
0.9788 7.45473
0.9793 7.44732
0.9791 7.46556
0.9791 7.50799
0.9793 7.48569
0.9797 7.48033
0.9787 7.47614
0.979 7.48904
0.9791 7.47376
0.9791 7.42982
0.9793 7.3963
0.9789 7.36935
0.9791 7.29261
0.9787 7.23594
0.979 7.1932
0.9787 7.15244
0.9786 7.12192
0.9785 7.12346
0.9788 7.14113
0.9789 7.17944
0.9784 7.2272
0.9785 7.24712
0.9782 7.24089
0.9783 7.253
0.978 7.29494
0.978 7.33607
0.9772 7.37338
0.9775 7.41604
0.978 7.39746
0.9781 7.39837
0.9781 7.41599
0.9777 7.46309
0.9781 7.4463
0.9779 7.46848
0.978 7.52136
0.978 7.60644
0.9777 7.71865
0.9771 7.87875
0.9769 8.05719
0.9764 8.22545
0.9763 8.21649
0.9761 8.24413
0.9765 8.23563
0.9768 8.22866
0.9767 8.14776
0.9769 8.04865
0.9771 8.01822
0.9772 7.98981
0.9773 7.96007
0.9774 7.82589
0.978 7.75699
0.9784 7.60351
0.9785 7.39194
0.9783 7.23785
0.9784 7.13216
0.978 7.09464
0.9786 7.0867
0.9786 7.12406
0.978 7.2085
0.978 7.30466
0.9776 7.38979
0.9778 7.42139
0.9776 7.48712
0.9774 7.55511
0.9773 7.63077
0.9773 7.69869
0.9777 7.67243
0.9774 7.53686
0.9767 7.42246
0.9771 7.40718
0.9765 7.49966
0.9766 7.61556
0.9766 7.75767
0.9767 7.90158
0.9765 7.8428
0.9767 7.79064
0.9768 7.75242
0.9769 7.70666
0.9773 7.60046
0.9779 7.48928
0.9785 7.38589
0.9783 7.31995
0.9784 7.23617
0.9789 7.17966
0.979 7.06425
0.9795 7.04472
0.9795 7.08179
0.9792 7.14303
0.9782 7.23826
0.9777 7.34231
0.9779 7.37687
0.9782 7.31319
0.9789 7.25936
0.9788 7.13784
0.9791 7.02571
0.9792 6.99977
0.9789 6.99476
0.9788 7.00098
0.9786 7.00188
0.9793 6.93375
0.9796 6.86542
0.9797 6.81707
0.9797 6.78907
0.9799 6.75827
0.9799 6.75036
0.9798 6.75456
0.9799 6.77537
0.9796 6.8068
0.9794 6.85613
0.9792 6.91511
0.9795 7.01672
0.9789 7.05047
0.9792 7.06618
0.9793 7.07896
0.9792 7.11113
0.9793 7.07554
0.9795 6.98219
0.9796 6.94908
0.9793 6.92893
0.9797 6.86101
0.9797 6.82032
0.9796 6.79382
0.9794 6.82053
0.9798 6.86231
0.9797 6.92406
0.9797 6.88589
0.9798 6.88906
0.9793 6.89432
0.979 6.88038
0.9792 6.89028
0.9796 6.93858
0.9793 6.99935
0.9789 7.10372
0.9784 7.23287
0.9783 7.34853
0.9781 7.36603
0.9781 7.33716
0.978 7.32261
0.9783 7.25293
0.9785 7.20874
0.9788 7.17419
0.9792 7.15195
0.9793 7.10393
0.9795 7.08903
0.9793 7.06393
0.9795 7.0415
0.9794 7.02727
0.9795 7.01938
0.9794 7.06895
0.9789 7.19316
0.9786 7.36142
0.9786 7.53032
0.9783 7.64143
0.9787 7.5095
0.9793 7.37703
0.9793 7.13291
0.9803 6.96086
0.9804 6.82148
0.98 6.73626
0.9807 6.682
0.9807 6.69911
0.9808 6.73143
0.9801 6.77497
0.9793 6.83904
0.9789 6.96218
0.9788 7.0522
0.979 7.11421
0.9784 7.18871
0.9777 7.24946
0.9781 7.13247
0.9784 7.02778
0.9792 6.90444
0.9795 6.82623
0.9799 6.76741
0.9806 6.6818
0.9809 6.65305
0.9811 6.67868
0.9811 6.77362
0.9805 6.92037
0.9802 7.0975
0.9793 7.30444
0.979 7.32275
0.9783 7.37946
0.9783 7.40838
0.9783 7.40867
0.978 7.4479
0.9775 7.49957
0.9771 7.59285
0.9773 7.57855
0.9776 7.53234
0.978 7.47724
0.9787 7.4206
0.9786 7.39659
0.9783 7.39142
0.9779 7.40849
0.9776 7.38469
0.9772 7.45448
0.977 7.60971
0.9764 7.85845
0.9756 8.13027
0.9745 8.40898
0.9738 8.65491
0.9731 8.64263
0.9728 8.6099
0.9745 8.30709
0.976 7.9486
0.9771 7.54061
0.9781 7.23951
0.9781 7.06164
0.9786 6.93392
0.9787 6.91792
0.9779 7.01782
0.9774 7.14975
0.977 7.33552
0.9766 7.49206
0.9769 7.55467
0.977 7.3469
0.9768 7.17947
0.9784 7.15558
0.9776 7.28392
0.9776 7.5555
0.9771 7.77342
0.9759 7.94196
0.9754 8.13524
0.9761 8.23499
0.9762 8.27905
0.9765 8.24313
0.9768 8.05383
0.9783 7.83077
0.9783 7.65223
0.9785 7.55405
0.9786 7.43256
0.9795 7.23874
0.9801 7.09644
0.9806 6.99774
0.9807 6.89591
0.9807 6.80788
0.9811 6.79222
0.9807 6.82154
0.9803 6.89367
0.9801 6.97452
0.9798 7.08971
0.9794 7.1918
0.9787 7.29652
0.9788 7.2679
0.9789 7.2424
0.9787 7.22654
0.9793 7.16836
0.9793 7.16249
0.9793 7.16824
0.9794 7.16642
0.9798 7.13181
0.9797 7.0747
0.9795 7.02585
0.9799 6.91617
0.9809 6.8164
0.9809 6.75262
0.9809 6.74413
0.9806 6.75553
0.9806 6.78319
0.981 6.75932
0.9808 6.75176
0.9811 6.76077
0.981 6.78396
0.9808 6.82295
0.9807 6.88036
0.9805 6.95478
0.9801 7.04134
0.9799 7.07686
0.9798 7.11114
0.9796 7.19752
0.9797 7.30308
0.9794 7.39934
0.9792 7.47762
0.9792 7.55579
0.979 7.50633
0.9791 7.35282
0.9788 7.24802
0.979 7.16381
0.9796 7.08578
0.9797 7.05221
0.9797 7.01358
0.9799 6.94374
0.9798 6.91376
0.9799 6.92364
0.9796 6.9432
0.98 6.9782
0.9799 6.98068
0.9798 6.94798
0.9802 6.93095
0.9802 6.92057
0.98 6.91679
0.9802 6.86749
0.9801 6.84251
0.9806 6.73244
0.9798 6.68388
0.9795 6.68964
0.9795 6.72653
0.9799 6.8216
0.9792 6.98632
0.9787 7.17973
0.9787 7.3325
0.9784 7.25006
0.9783 7.24158
0.9787 7.15215
0.9789 7.04052
0.9789 6.97353
0.9794 6.93764
0.9791 6.95652
0.979 6.9204
0.9784 6.95409
0.978 7.03677
0.9782 7.0422
0.9783 7.09571
0.9779 7.14931
0.9785 7.26178
0.9781 7.4004
0.9776 7.48608
0.9777 7.47568
0.9787 7.49229
0.9787 7.45673
0.9782 7.40115
0.9785 7.32209
0.9785 7.23926
0.9784 7.17861
0.9792 7.00487
0.9793 6.87559
0.9793 6.78797
0.9799 6.66051
0.9802 6.58483
0.9804 6.56532
0.9802 6.5568
0.9805 6.56347
0.9805 6.59129
0.9806 6.64235
0.9805 6.7096
0.98 6.7701
0.9796 6.82943
0.9791 6.90387
0.9788 6.98648
0.9787 7.03793
0.9781 7.11682
0.9783 7.19871
0.9785 7.22078
0.9787 7.22195
0.9789 7.20825
0.9794 7.13902
0.98 6.98217
0.9803 6.8322
0.9803 6.775
0.9803 6.78368
0.98 6.7997
0.9799 6.86815
0.9794 7.00593
0.9784 7.16482
0.978 7.24127
0.9782 7.27126
0.978 7.28621
0.9778 7.21149
0.9778 7.16199
0.9781 7.08877
0.9782 7.00829
0.9786 6.93452
0.9787 6.90347
0.9785 6.88888
0.9791 6.89959
0.9792 6.91256
0.9785 6.94047
0.9786 6.99172
0.979 7.0737
0.9784 7.17887
0.9781 7.33372
0.9778 7.4345
0.9787 7.50314
0.9791 7.48264
0.9791 7.46383
0.9789 7.29933
0.9788 7.10021
0.9797 6.85275
0.9803 6.71586
0.9806 6.65083
0.9809 6.64503
0.9809 6.67965
0.9805 6.75133
0.98 6.82673
0.9802 6.93388
0.9804 6.9337
0.9808 6.87512
0.9808 6.82012
0.9804 6.78268
0.9803 6.70501
0.9805 6.65451
0.9807 6.63874
0.9801 6.6665
0.98 6.67947
0.9797 6.69795
0.9795 6.71976
0.9793 6.7364
0.9789 6.74077
0.9792 6.73451
0.9793 6.76086
0.9793 6.77281
0.9794 6.75304
0.9798 6.74722
0.98 6.76533
0.9797 6.78851
0.9798 6.82372
0.9801 6.86294
0.9798 6.88279
0.9794 6.90315
0.9791 6.93283
0.9788 6.95102
0.9793 6.93154
0.9795 6.93126
0.9798 6.91641
0.9797 6.92406
0.9799 6.85543
0.9803 6.82812
0.9806 6.82583
0.9803 6.86041
0.9803 6.88579
0.9802 6.88149
0.9803 6.92739
0.9794 7.043
0.9786 7.15169
0.9785 7.30468
0.9786 7.46781
0.9783 7.52614
0.9791 7.58121
0.9793 7.55069
0.9796 7.33968
0.9805 7.19141
0.9809 6.96021
0.981 6.82441
0.9811 6.77128
0.981 6.78889
0.9808 6.83769
0.9812 6.9069
0.9812 6.95984
0.9808 7.06792
0.9799 7.19872
0.9797 7.30724
0.9795 7.37583
0.9795 7.45508
0.9791 7.49795
0.9789 7.49473
0.9791 7.44175
0.9796 7.39393
0.9798 7.34728
0.9798 7.28631
0.98 7.22318
0.9799 7.20236
0.9801 7.11273
0.9801 7.03248
0.9797 7.01034
0.9797 7.00334
0.9797 7.02394
0.9795 7.0654
0.9796 7.11159
0.9794 7.14207
0.9796 7.13954
0.9793 7.1469
0.9793 7.14469
0.9795 7.15018
0.9798 7.15665
0.9802 7.1081
0.9809 7.07102
0.9811 6.92143
0.9812 6.81243
0.9816 6.74861
0.9815 6.71551
0.982 6.69234
0.982 6.67887
0.9824 6.5794
0.9816 6.56373
0.9816 6.60585
0.9815 6.7025
0.9805 6.84914
0.9801 6.93231
0.9803 6.98054
0.9799 7.01138
0.9796 7.05999
0.9794 7.04531
0.9798 6.93838
0.9803 6.86006
0.981 6.81629
0.9811 6.8046
0.9808 6.82205
0.9805 6.84534
0.9805 6.84639
0.9805 6.89092
0.9804 7.0135
0.9804 7.17189
0.9796 7.39695
0.9792 7.59288
0.979 7.84814
0.9784 8.10779
0.978 8.29543
0.9776 8.4964
0.9773 8.6686
0.9779 8.51706
0.9781 8.4406
0.9777 8.47333
0.9776 8.34401
0.9783 8.13093
0.9791 7.84855
0.9794 7.63897
0.9795 7.44119
0.9788 7.28733
0.9791 7.1413
0.9789 7.08384
0.9793 7.09429
0.9798 7.14618
0.9796 7.18482
0.9794 7.2527
0.9788 7.34253
0.9792 7.40617
0.9787 7.47641
0.9783 7.54288
0.9781 7.59339
0.9781 7.65134
0.9781 7.7117
0.9781 7.6484
0.9786 7.61196
0.9785 7.53827
0.9783 7.51606
0.979 7.53049
0.9786 7.57183
0.9788 7.70902
0.9798 7.61586
0.9792 7.64317
0.9787 7.73899
0.9783 7.86055
0.9782 8.00438
0.9778 8.21691
0.9781 7.99342
0.9783 7.8513
0.9784 7.70443
0.9783 7.58708
0.9783 7.46061
0.9793 7.34112
0.9796 7.28113
0.9794 7.28938
0.9798 7.28854
0.9798 7.29186
0.9795 7.32104
0.9794 7.34013
0.9789 7.39101
0.9782 7.49625
0.9779 7.57503
0.9774 7.62004
0.9775 7.66876
0.9778 7.65566
0.9776 7.63425
0.9772 7.63276
0.9776 7.53411
0.9781 7.42103
0.9777 7.32873
0.9775 7.29747
0.9773 7.30816
0.978 7.27602
0.9785 7.29262
0.9784 7.33237
0.9781 7.32395
0.9777 7.31293
0.9779 7.31931
0.9779 7.34854
0.9779 7.39262
0.9772 7.43379
0.9784 7.48569
0.978 7.57588
0.9776 7.71116
0.9777 7.73749
0.9783 7.5862
0.9786 7.43303
0.9791 7.381
0.9794 7.37809
0.9791 7.39975
0.9783 7.46612
0.9784 7.54227
0.9779 7.61752
0.9779 7.68858
0.9777 7.78603
0.9778 7.85095
0.9777 7.91296
0.9777 7.95995
0.9775 8.00329
0.9778 7.86226
0.978 7.74982
0.9785 7.53063
0.9789 7.30682
0.9792 7.14229
0.9788 7.01419
0.979 6.93536
0.9793 6.87819
0.9801 6.81691
0.9802 6.78607
0.9798 6.76285
0.9797 6.74828
0.9794 6.73791
0.9793 6.75349
0.9793 6.79081
0.9792 6.85505
0.9786 6.91932
0.979 7.00059
0.979 7.09702
0.9789 7.16727
0.9786 7.2377
0.9784 7.30444
0.9783 7.33222
0.9783 7.36226
0.9784 7.34194
0.9786 7.32258
0.9789 7.19539
0.9793 7.10694
0.9793 7.00601
0.98 6.9526
0.9805 6.94257
0.9805 6.94791
0.9806 6.96272
0.9808 6.97361
0.9807 6.97654
0.9808 6.98125
0.9808 6.86033
0.9806 6.80053
0.9804 6.77821
0.9798 6.80832
0.9796 6.89352
0.9795 6.9893
0.9786 7.10359
0.9781 7.24558
0.9782 7.26202
0.9782 7.27218
0.9781 7.25917
0.9781 7.22694
0.9778 7.23519
0.9783 7.19339
0.978 7.18293
0.9784 7.17455
0.9781 7.1981
0.9782 7.20999
0.9785 7.22337
0.9788 7.21381
0.9791 7.08158
0.9801 6.94331
0.9805 6.85824
0.9809 6.8255
0.9809 6.82632
0.9807 6.8552
0.9805 6.87317
0.9807 6.89501
0.9805 6.91038
0.9805 6.89536
0.9802 6.89918
0.9803 6.86409
0.9802 6.84856
0.9807 6.80358
0.9804 6.72259
0.9805 6.65115
0.9806 6.60511
0.9804 6.57297
0.9805 6.56053
0.9803 6.58128
0.9804 6.60012
0.9803 6.62303
0.9799 6.63677
0.9802 6.60009
0.98 6.58918
0.9803 6.52981
0.9809 6.48275
0.9809 6.46088
0.9808 6.44093
0.9805 6.4396
0.9807 6.39975
0.9812 6.35647
0.9811 6.34024
0.9808 6.33267
0.9808 6.33479
0.981 6.35256
0.9811 6.38152
0.9813 6.41482
0.9814 6.42337
